Name,Details,Location,Image_URL,Tag
กระท่อมลุงจรณ์,"ไหนใครเป็นสายเลี้ยงต้นไม้ สายเลี้ยงแคคตัส มาทางนี้เร็วววว วันนี้เราจะพาไปเที่ยวสวนน้องหนามชื่อดัง ของปทุมธานีกับกระท่อมลุงจรณ์กันค่ะ ต้องบอกว่ามุมถ่ายรูปสวยๆ ชิคๆ ในสวนแคคตัสเยอะมากๆ และแน่นอนว่าต้องได้น้องหนามติดไม้ติดมือกลับไปแน่นอน สวนที่นี่จะสวยขนาดไหนนั้น ตามมาดูกันเลยค่ะ     กระท่อมลุงจรณ์ ตั้งอยู่ที่ ตำบลสามโคก อำเภอสามโคก จังหวัดปทุมธานี เป็นสวรรค์ของคนรักกระบองเพชรเลยค่ะ เพราะที่นี่เป็นสวนกระบองเพชรที่จัดว่ามีขนาดใหญ่มาก และมีต้นกระบองเพชรมากกว่า 2,000 สายพันธุ์เลยทีเดียวค่ะ ไม่ว่าจะเป็นสายพันธุ์ทั่วๆ ไปที่เราเห็นตามท้องตลาด หรือจะเป็นสายพันธุ์หายาก แปลกๆ ก็มีให้ชมและจับจ่าย เช่นเดียวกันค่ะ    สวนของที่นี่จะถูกแบ่งเป็นโซนๆ โดยเราจะสามารถเข้าไปเดินชมสวนและถ่ายรูปสวยๆ ได้ทั้ง 2 โซนเลยค่ะ ทั้ง โซนโรงเรือนด้านหน้า และ โรงเรือนด้านหลัง แบ่งเป็นโซนเลี้ยงต้นไม้ร่มกับโซนต้นไม้แดดต้องบอกว่าแต่ละต้น ก็มีราคาเริ่มต้นกันตั้งแต่หลักสิบบาทไปจนถึงหลักหมื่นบาทเลยค่ะ แต่กระบองเพชรเนี่ย มีระยะเวลาในการปลูกที่นานมากๆ ด้วยนะคะ บางต้นเห็นใหญ่ๆ สูงๆ สวยๆ ก็ต้องใช้เวลาในการปลูกเป็นสิบๆ ปีกันเลยค่ะ สาย Cactus เท่านั้น ถึงจะเข้าใจ   yaipearn / Shutterstock.com  ส่วนใครที่กำลังคิดเริ่มต้นจะเล่น หรือ สนใจที่จะปลูกน้องหนามพวกนี้แล้วล่ะก็ ลองมาดูและศึกษาวิธีการดูแลน้องจากสวน กระท่อมลุงจรณ์ แห่งนี้ก่อนได้เลยค่ะ นอกจากจะได้ศึกษาความรู้ในการเลี้ยงน้องแล้ว รับรองว่าจะได้กระบอกเพชรที่ถูกใจ ติดไม้ติดมือกลับบ้านไปอย่างแน่นอนค่ะ เจ้าน้องหนามน่ารักขนาดนี้จะอดใจได้ยังไงล่ะเนอะ    ใครที่กำลังเบื่อๆ อยากจะหากิจกรรมในบ้านทำ การทำสวน ปลูกต้นไม้ก็ดีงามไม่น้อยเลยค่ะ เริ่มจากเจ้าหนาม ก็อาจจะเป็นการลองฝีมือที่ดีเหมือนกันค่ะ เพราะเจ้าหนามนี่ เหมือนจะเลี้ยงง่ายแต่ก็ไม่ง่ายนะคะ ต้องลองเองค่ะ ถึงจะรู้ แต่ถ้าใครจะมาชมสวน กระท่อมลุงจรณ์ แนะนำว่าต้องโทรมาสอบถามล่วงหน้าก่อนนะคะ เพื่อความชัวร์ค่ะ ว่าแล้วก็ ขับรถแวะมาเที่ยว ปทุมธานี มาหิ้วเจ้าหนาม กลับไปสักต้นสองต้นดีกว่าค่ะ",กระท่อมลุงจรณ์ 81/6 หมู่ 2 วัดสิงห์ ตำบลสามโคก อำเภอสามโคก จังหวัดปทุมธานี,https://miro.medium.com/v2/resize:fit:3200/format:webp/1*ly7dOgfChEWTMAChAwnd6g.jpeg,สถานที่ท่องเที่ยว
ร้านอาหารครูจุก,ร้านอาหารครูจุก ริมแม่น้ำเจ้าพระยา หรือที่เราเรียกติดปากว่า ครัวครูจุก ร้านอาหารริมแม่น้ำเจ้าพระยา ถ้านึกถึงร้านอาหารที่ไปกินทีไรทำให้รู้สึกเหมือน เราได้ไปทานข้าวที่บ้านญาติผู้ใหญ่ เหมือนการรวมตัวกันแบบเทศกาลต่าง ๆ ของต่างจังหวัด  ปีใหม่ สงกรานต์ เพราะว่าพ่อครัว แม่ครัว พูดคุยกัน เสียงโขลกเครื่องแกง เสียงทอด เวลาที่เรานั่งรอ ทำให้รู้สึกอบอุ่นแบบบอกไม่ถูก ประทับใจตั้งแต่ครั้งแรก และก็เป็นที่นี่บ่อยครั้งที่เลือกไปนั่ง กินลม ชมวิว ชมพระอาทิต์ตก มีอาหารจานโปลด หอบความรู้สึก ยินดี เสียใจ เครียด เอาเป็นว่าเหมือนไปนั่งกินข้าวที่มียาย มีแม่ ทำให้กิน  คนไกลบ้านอย่างเราก็ Spark Joy กับร้านนี้เข้าแล้ว,อำเภอสามโคก ปทุมธานี,https://img.wongnai.com/p/1920x0/2023/10/16/992eb73058c5457ebd6050dc72ce1b1f.jpg,ร้านอาหาร
Florista Cafe And Eatery,Florista Cafe And Eatery คาเฟ่ ร้านอาหารบรรยากาศดี ที่น่าไปนั่งทานข้าวชิลๆ กับครอบครัวในวันหยุดค่ะ ขยับออกมาจากกรุงเทพฯ นิดหน่อย แต่ให้ความชิลได้ดีมากจริงๆ ทางร้านมีเมนูอร่อยให้เลือกหลากหลาย จบครบทั้งคาวหวาน ตัวร้านสวยงามกว้างขวาง ไปเพลิดเพลินกับสวนสไตล์อังกฤษ มีไอหมอกสวยๆ แน่นอนว่ามุมถ่ายรูปดีต่อใจสายแชะ มีต้นไม้สวยๆ สีสันสดใส รับรองว่ามาแล้วต้องดีต่อใจค่า,คลอง 7 ถนน รังสิต-นครนายก ตำบล ลำผักกุด อำเภอ ธัญบุรี จังหวัด ปทุมธานี,https://img.wongnai.com/p/1920x0/2018/10/08/375fb8586bc844fdb2f20e7e29cedeb6.jpg,ร้านอาหาร
ต้นข้าวหอม Cafe & Farm,ต้นข้าวหอม Cafe & Farm คาเฟ่ ร้านอาหาร ที่น่าไปนั่งชิลในปทุมธานี เหมาะกับการพาครอบครัวมาทานข้าว พักผ่อนหย่อนใจ ในบรรยากาศสุดชิล สไตล์ฟาร์มค่ะ มีวิวทุ่งนา วิวริมน้ำ มีธรรมชาติมากมายให้ได้มอง แถมยังมีแปลงผัก บ่อปลา ฟาร์มไก่ และสามารถป้อนหญ้าให้น้องควายได้อีกด้วยค่ะ รับรองว่าแฮปปี้ทั้งบ้านแน่นอน,41/3 ต.ระแหง อ.ลาดหลุมแก้ว จ.ปทุมธานี,https://scontent.fbkk12-5.fna.fbcdn.net/v/t1.6435-9/118003747_964035850781927_96907773507414490_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=elPcfq-hDAoQ7kNvgERcsd1&_nc_ht=scontent.fbkk12-5.fna&_nc_gid=A-cLtrfZqOPYSfmqcaDpHeH&oh=00_AYAfMDaLg9LXZIKPswfXbTefpWXzBNn2TY8Y-YYORgqCEw&oe=6729903C,คาเฟ่
ร้านอาหารบ้านเคียงน้ำ,ร้านอาหารบ้านเคียงน้ำ ร้านอาหารบรรยากาศดี ริมแม่น้ำเจ้าพระยา ใครมาก็ต้องประทับใจในบรรยากาศและอาหารอร่อยๆ ค่ะ มานั่งทานข้าวชมวิวแม่น้ำเจ้าพระยา ลมพัดเย็นสบาย ทำให้อาหารตรงหน้าอร่อยขึ้นจริงๆ เมนูดีต่อใจที่ห้ามพลาดเลยก็คือ ไข่ตุ๋นจักรพรรดิ และเมนูดาวล้อมเดือนค่ะ วันหยุดนี้ลองชวนครอบครัวเปลี่ยนบรรยากาศทานข้าวนอกบ้าน รับรองว่าแฮปปี้แน่นอนค่า,14/1 ม.3 ต.บ้านปทุม อ.สามโคก จ.ปทุมธานี,https://www.ryoiireview.com/upload/article/202202/1645604881_c1a0f6d70d15f1240edafbfe3ab63f08.jpg,ร้านอาหาร
วัดเจดีย์ทอง,ประวัติความเป็นมาของชาวมอญ นอกจากจะอยู่ที่กาญ อย่างที่เรารู้ๆ กันแล้วนั้น ที่ปทุมธานีเอง ก็มีเรื่องราวไม่น้อยเหมือนกัน อย่างที่วัดเจดีย์ทองก็เป็นอีก วัดสวย ที่มีความสวยผสมผสานในแบบมอญ และเรื่องราวของชาวมอญอยู่ นอกจากจะได้ไปไหว้พระแล้ว เรายังได้รู้ถึงเรื่องราวในชุมชนมอญเมื่อครั้งในอดีตกันอีกด้วยค่ะ     วัดเจดีย์ทองตั้งอยู่ที่ ตำบลคลองควาย อำเภอสามโคก จังหวัดปทุมธานี ว่ากันว่าวัดนี้ สร้างขึ้นในสมัยอยุธยา หลักฐาน ก็คือ เสมาขนาดใหญ่หินทรายแดง ที่ต่อมาในสมัยกรุงธนบุรีและต้นกรุงรัตนโกสินทร์ พระยาราม ราชบุตรเขยพระยาเจ่ง เป็นผู้ริเริ่มบูรณะและสร้างถาวรวัตถุและกุฏิศาลาขึ้นมาใหม่ค่ะ   dreamloveyou / Shutterstock.com  เอกลักษณ์ของ วัดเจดีย์ทอง คือ เจดีย์สีทอง ที่สร้างในสมัยต้นกรุงรัตนโกสินทร์ โดยชาวมอญ เป็นสถาปัตยกรรมมอญที่เลียนแบบมาจาก เจดีย์จิตตะกอง ของเมียนม่า เป็นเจดีย์ทองผสมสีขาว รูปแบบรามัญ ทรงระฆัง ยอดเจดีย์เป็นปล้องไฉนก่อด้วยอิฐฐานสี่เหลี่ยมสวยงาม ภายในประดับด้วยกระจกสี และยอดจะประดับด้วยฉัตร 9 ชั้น  ประดิษฐานพระพุทธรูป คือ พระพุทธรูปหยกขาว หรือ หลวงพ่อขาว ที่เป็นศิลปะแบบล้านนาอีกด้วยค่ะถัดจาก เจดีย์ทอง ก็จะมีเจดีย์ขนาดเล็กๆ อีกอัน ที่มีสีสันสดใส ประดับตกแต่งด้วยชิ้นส่วนกระเบื้องเคลือบสีสันต่างๆ มากมาย เป็นรูปแบบของศิลปะแบบจีน รูปดอกไม้ รูปตุ๊กตาคนนั่งในมุมต่างๆ ที่แปลกตาแต่ดูแล้วก็มีความน่ารักมากๆ อย่างบอกไม่ถูกเลยค่ะ วัดเจดีย์ทอง นี้ จะตั้งอยู่ติดกับแม่น้ำเจ้าพระยา โดยเส้นทางริมน้ำนี้ นอกจากวัดนี้ ก็ยังมี วัดสวย อีกหลายแห่งมากมาย และยังมีสถานที่ที่สะท้อนเรื่องราวในอดีตของชุมชนมอญอีกด้วยค่ะ    สามารถใช้เส้นทาง สายปทุมธานี-สามโคก ขับไปประมาณ 8 กิโลเมตร จากนั้นให้เลี้ยวแยกไปขวา เข้าไปอีก 500 เมตรก็จะถึงวัดค่ะ ใครมีโอกาสได้ขับรถไปเที่ยว ปทุมธานี ก็อย่าลืมแวะไปกราบสักการะ หลวงพ่อขาว และไปชมวัดสวยๆ กันได้ค่ะ ที่สำคัญอย่าลืมถ่ายภาพกับเจดีย์สีทองกันมาด้วยนะคะ,หมู่ 1 ตำบลคลองควาย อำเภอสามโคก จังหวัดปทุมธานี,https://cms.dmpcdn.com/travel/2021/05/06/685c4f50-ae32-11eb-ae11-cf473c2984b4_original.jpg,วัด
วัดบางกุฎีทอง,"ที่เที่ยวใกล้กรุงเทพที่อยากพาทุกคนไปเยือนอยู่แถวๆปทุมธานีนี่เองค่า เป็น วัดสวย ที่มีองค์พระหนึ่งเดียวในไทย ขนาดใหญ่ที่สุดในโลกอยู่ วัดนี้มีชื่อว่าวัดบางกุฎีทองนั่นเองค่ะ วันหยุดนี้ถ้าใครไม่รู้จะไปเที่ยวไหน ก็ขับรถมาเที่ยวใกล้ๆ กรุงเทพ กันที่นี่ได้เลยค่า     วัดบางกุฎีทองอยู่ใน ตำบลบางกะดี อำเภอเมืองปทุมธานี จังหวัดปทุมธานี ซึ่งเป็นที่ประดิษฐานพระพรหมองค์ใหญ่ที่สุดในโลกโดยตั้งอยู่บนวิหารแก้วจตุมุข ขนาดกว้าง 10.2 เมตร ยาว 14.5 และสูง 16.5 เมตร ซึ่งองค์พระพรหมนี้ ก่ออิฐถือปูนเมืองเพชรบุรี และปิดทองทำ ฝังอัญมณี แก้วนาคราช ประดับกระจกแก้วสีนั่นเองค่ะ    อีกทั้งยังมีเพชรชวารอฟกี้ มากกว่า 100,000 เมตร โดยพระพรหมองค์นี้ใช้เวลาก่อสร้างราวๆ 5 ปีกว่า สร้างขึ้นโดยท่าน หลวงพ่อชำนาญ อุตตมปัญโญ (ท่านพระครูปทุมวรกิจ) เจ้าอาวาส วัดบางกุฎีทอง แห่งนี้นั่นเองค่ะ และได้ทำพิธีเปิดให้พุทธศาสนิกชนได้เข้ามากราบไว้บูชา ซึ่งก็มีทั้งศิษยานุศิษย์และประชาชนทั่วไปเข้ามากันเป็นจำนวนมากเลยทีเดียว    นอกจากนี้ทาง วัดบางกุฎีทอง ยังมีการจัดงานนมัสการหลวงพ่อดำ-หลวงพ่อขาว พิธีกวนข้าวทิพย์ และ พิธีสะเดาะเคราะห์ต่อชะตาชีวิต ในช่วงต้นปีที่มีชื่อเสียงและเปิดให้ประชาชนทั่วไปเข้าร่วมได้อีกด้วยค่ะ เป็น วัดสวย ใกล้กรุงเทพฯ ที่ทั้งดงามและมีสิ่งก่อสร้างหาชมได้ยากแบบนี้ ใครอยากไปเยือน สักการะองค์พระ ก็ตามเรามาเที่ยวที่ ปทุมธานี ได้เลยค่า",ถนนบางกุฏีทอง ตำบลบางกะดี อำเภอเมืองปทุมธานี จังหวัดปทุมธานี 12000,https://www.tripniceday.com/_next/image?url=https%3A%2F%2Fstorage.googleapis.com%2Ftripniceday%2Fuploads%2Fplaces%2F1623615826802.jpg&w=2048&q=75,วัด
ตลาดระแหง 100 ปี,ตามเรามาชิลเที่ยวใกล้กรุงเทพกันแบบOne Day Tripกับตลาดเก่าที่มีชีวิต ได้บรรยากาศกลิ่นอายสมัยคุณพ่อคุณแม่ยังสาว ที่ตลาดระแหง 100 ปีที่เที่ยวปทุมธานีอีกแห่งที่เต็มไปด้วยวิถีชีวิต ให้เราได้มาเที่ยว ชิม ช้อป ของดี ของถูก ของโบราณต่างๆ อีกทั้งยังได้สัมผัสวิถีชีวิตของผู้คนในท้องที่ด้วยค่ะ  ตลาดระแหง 100 ปีตั้งอยู่ติดกับ คลองพระอุคม เป็นตลาดซึ่งเกิดจากการอนุรักษ์ตลาดเก่า เพื่อให้เป็นแหล่งท่องเที่ยวเชิงอนุรักษ์ของจังหวัดปทุมธานีค่ะ โดยจะเปิดให้นักท่องเที่ยวมาเที่ยวได้ในช่วงวันหยุดเสาร์-อาทิตย์ นั่นเอง   ลักษณะของตลาดแห่งนี้ จะเป็นห้องแถวซึ่งสร้างด้วยไม้ ตั้งเรียงรายอยู่ทั้งสองฝั่งคลอง เนื่องจากผู้คนในสมัยก่อนเดินทางกันด้วยทางเรือ และทางรถไฟ เป็นหลักค่ะ แต่เมื่อเริ่มมีการตัดถนน ทำให้ผู้คนหันไปเดินทางด้วยรถยนต์แทน อีกทั้งทางรถไฟ สายตลาดระแหง-บางบัวทอง ก็ยกเลิกไป ทำให้ในทุกวันนี้เราจะได้เจอแค่เพียงตลาดเก่าระแหงที่ยังคงอยู่ค่ะภายในตลาดจะมีร้านรวงขายสินค้าต่างๆ เช่น ขนมพื้นบ้าน ขนมไทยโบราณ ผลิตผลทางการเกษตร ของเกษตรกรในพื้นที่ที่นำมาวางขายให้เราได้ของดีราคาถูกค่ะ อีกทั้งยังมีร้านอาหารต่างๆ ร้านขายยาจีนและยาแผนโบราณ ร้านตัดผมรุ่นคุณปู่ ทำให้บรรยากาศภายในตลาดเต็มไปด้วยความคลาสสิค และวินเทจ มีข้าวของโบราณที่เราไม่ค่อยได้เห็นมาก่อน หรือเคยเห็นตอนสมัยเด็กๆ เยอะแยะเลยค่ะ นอกจากนี้ยังมีบ้านโบราณของนายเกียรติคุณ สุทธาภิรมย์นายกเทศมนตรีตำบลระแหง ซึ่งจัดทำเป็นพิพิธภัณฑ์แสดงข้าวของเครื่องใช้ในสมัยโบราณ และเปิดให้เข้าชมฟรีอีกด้วย ใครที่อยากสัมผัสบรรยากาศ กลิ่นอายคลาสสิค มาถ่ายรูปสวยๆ ได้มุมชิลๆ วินเทจ หาเวลาแวะมาเที่ยวที่นี่กันได้ค่ะ ในช่วงวันหยุดเสาร์-อาทิตย์ รับรองว่า ทั้งชิล และ ได้ชิม ได้ช้อป ของอร่อยกลับบ้านอีกด้วยน้า,ถนนปทุม-สามโคก ตำบลระแหง อำเภอลาดหลุมแก้ว จังหวัดปทุมธานี,https://www.thailandplus.tv/wp-content/uploads/2019/08/S__12083409.jpg,ตลาด
วัดบางหลวง,"ใครมีแพลนไปเที่ยวปทุมธานีแนะนำให้แวะไปที่วัดบางหลวง วัดสวยปทุมธานีที่มีความเก่าแก่ตั้งสมัยกรุงศรีอยุธยา อีกทั้งยังเป็นที่ประดิษฐานพระปทุมธรรมราชพระพุทธรูปประจำจังหวัดปทุมธานีที่ขึ้นชื่อในเรื่องของความศักดิ์สิทธิ์เป็นอย่างมาก ภายในวัดเต็มไปด้วยสถาปัตยกรรมไทยอันงดงาม บ่งบอกถึงศิลปะในแต่ละยุคสมัย ผสมผสานเข้ากับศิลปะแบบมอญอย่างลงตัว แถมยังมีบรรยากาศเงียบสงบ เดินไปไม่ไกลก็ถึงริมฝั่งแม่น้ำเจ้าพระยา ชิลดีจริงๆ ค่ะ     วัดบางหลวงเป็นวัดเก่าแก่อายุกว่า 300 ปี สร้างขึ้นเมื่อปี พ.ศ. 2230 ตั้งอยู่ริมฝั่งตะวันตกของแม่น้ำเจ้าพระยา ตำบลบางหลวง อำเภอเมืองปทุมธานี จังหวัดปทุมธานี จากบันทึกของพระรามัญมุนี(สุทธิ์ ญาณรสี) อดีตเจ้าอาวาสวัดบางหลวงและอดีตเจ้าคณะจังหวัดปทุมธานีได้กล่าวเอาไว้ว่า วัดแห่งนี้สร้างขึ้นในสมัยอยุธยา นามว่าวัดสิงห์ซึ่งในสมัยก่อนนั้น วัดบางหลวงได้แบ่งออกเป็น 2 วัด คือวัดบางหลวงนอกและวัดบางหลวงในวัดบางหลวงนอกคือโซนของวัดที่อยู่ติดริมแม่น้ำเจ้าพระยา ส่วนวัดบางหลวงในคือโซนที่เขยิบเข้ามาด้านในอีกหน่อยค่ะ     วัดบางหลวงนั้นมีสิ่งก่อสร้างที่สำคัญและเก่าแก่อยู่หลายจุด แต่ละจุดนั้นสร้างขึ้นในยุคสมัยที่แตกต่างกัน ไม่ว่าจะเป็นอุโบสถหลวงพ่อใหญ่ วิหารหลวงพ่อศักดิ์สิทธิ์ ศาลาหงส์ทองเป็นต้น และเนื่องจากเป็นวัดมอญ ภายในวัดจึงมีสิ่งก่อสร้างสถาปัตยกรรมแบบมอญอยู่หลายจุด ที่เด่นๆ เลยก็คือเสาหงส์และ เจดีย์ทรงมอญที่ถอดแบบมาจากเจดีย์ชเวดากองที่เมียนมานั่นเองค่ะ        เริ่มด้วยการไปกราบไหว้หลวงพ่อใหญ่พระพุทธรูปองค์ประธานในอุโบสถที่ใหญ่ที่สุดในปทุมธานี สถาปัตยกรรมของอุโบสถหลวงพ่อใหญ่นั้นเป็นสถาปัตยกรรมแบบไทยโบราณ สร้างขึ้นในสมัยกรุงศรีอยุธยา คือมีใบเสมาหินทราย และจิตรกรรมฝาหนังอันวิจิตรงดงาม วาดเขียนขึ้นเมื่อสมัยกรุงศรีอยุธยาต้นปลายตลอดมาจนถึงสมัยกรุงรัตนโกสินทร์ตอนต้น เนื่องจากภาพจิตรกรรมฝาผนังมีความเก่าแก่เป็นอย่างมากจึงอยู่ในความดูแลของกรมศิลปากร และไม่อนุญาตให้จับต้องค่ะ    นอกจากหลวงพ่อใหญ่ที่เป็นองค์พระประธานแล้ว ภายในอุโบสถยังเป็นที่ประดิษฐานหลวงพ่อเพชรพระพุทธรูปสมัยเชียงแสนที่มีการค้นพบระหว่างการขุดคลองลัดเตร็ดใหญ่ จากนั้นชาวบ้านก็นำมาหลบซ่อนเอาไว้ในวัดไม่ให้หลวงรู้ ผู้คนจึงเรียกวัดแห่งนี้ว่า""วัดบังหลวง""และเปลี่ยนมาเป็น""วัดบางหลวง""ในภายหลัง ความพิเศษของหลวงพ่อเพชรคือ สามารถขยับพระหัตรซ้ายได้ เป็นเอกลักษณ์ของศิลปะในยุคก่อนเพื่อให้ดูคล้ายว่าพระองค์นี้มีชีวิตจริงๆ ค่ะ     จากนั้นเราก็มาสักการะพระปทุมธรรมราชพระพุทธรูปประจำจังหวัดปทุมธานี เป็นพระพุทธรูปที่สร้างขึ้นในสมัยรัชกาลที่ 5 พร้อมกับการสร้างพระประจำเมืองทั้งหมด 4 องค์ ได้แก่พระปทุมธรรมราชพระพุทธรูปประจำเมืองปทุมธานีพระนนทนารถชินวรพระพุทธรูปประจำเมืองนนทบุรีพระนครศาสดาพระพุทธรูปประจำเมืองนครเขื่อนขันธ์​ และพระสมุทรมหามุนินทร์พระพุทธรูปประจำเมืองสมุทรปราการ โดยพระปทุมธรรมราชนั้น หล่อด้วยโลหะผสม ปางขัดสมาธิเพชร หน้าตักกว้าง 3 คืบ ห่มจีวรสังฆาฏิพาดบ่า ประดิษฐานบนฐานบัวคว่ำบัวหงาย ความสูงตลอดจนถึงเกศ 65 นิ้ว ขึ้นชื่อในเรื่องความศักดิ์สิทธิ์ หากได้ไปขอพรองค์ท่านก็จะได้ประสบความสำเร็จในเรื่องหน้าที่การงาน และความเจริญรุ่งเรือง     ต่อด้วยหลวงพ่อศักดิ์สิทธิ์ที่ประดิษฐานภายในวิหารหลวงพ่อศักดิ์สิทธิ์สร้างขึ้นในสมัยรัชกาลที่ 5 เช่นเดียวกันค่ะ เชื่อว่าใครมากราบไหว้ขอพรท่านเรื่องหน้าที่การงาน ก็จะประสบความสำเร็จ และมีความเจิรญรุ่งเรือง นับว่าศักดิ์สิทธิ์สมชื่อจริงๆ ค่ะ       ก่อนเดินทางไปยังส่วนของวัดบางหลวงนอก เราจะผ่านสะพานโค้ง 100 ปีสะพานเก่าแก่ที่ไม่มีเสาค้ำด้านล่างเลย แต่ยังคงแข็งแรงมาจนถึงปัจจุบัน ด้านหน้าจะเป็นส่วนของชุมชนวัดบางหลวง รวมถึงองค์เจดีย์เก่าแก่ที่เป็นส่วนหนึ่งของวัดบางหลวงนอกนั่นเองค่ะ    เดินออกไปอีกหน่อยก็จะถึงริมแม่น้ำเจ้าพระยา เรามีโอกาสได้เห็นชาวบ้านออกมาเหวี่ยงแหจับปลา และนั่งเล่นริมน้ำ เหมือนได้มาสัมผัสวิถีชีวิตชาวบ้านท้องถิ่นอย่างใกล้ชิด นับเป็นการมาทำบุญใกล้กรุงเทพฯ ที่น่าประทับใจทริปหนึ่งเลยค่ะ เพราะนอกจากจะได้ชมสถาปัตยกรรมสวยๆ และกราบไหว้พระพุทธรูปศักดิ์สิทธิ์ประจำจังหวัดปทุมธานีแล้ว ยังได้สัมผัสบรรยากาศเงียบสงบสุดสโลว์ไลฟ์ริมน้ำด้วย",ตำบลบางหลวง อำเภอเมืองปทุมธานี จังหวัดปทุมธานี,https://bangluangcity.go.th/public/list_upload/backend/list_255/pics_563_12.jpg?226,วัด
Mushroom Hut Cafe,ปทุมธานีถือเป็นย่านรวมคาเฟ่สุดชิลไม่ไกลกรุงเทพ โดยวันนี้เราจะพามารู้จักกับMushroom Hut Cafeคาเฟ่สีเขียวใต้ต้นไม้ใหญ่สุดร่มรื่น ที่พร้อมเสิร์ฟทั้งอาหาร เครื่องดื่ม และขนม พร้อมดนตรีสดช่วงเย็น เรียกว่าเป็นอีกร้านครบเครื่องที่คนกรุงเทพและคนปทุมไม่ควรพลาด        Mushroom Hut Cafeจากร้านฟาร์มกล้วยไม้ รีโนเวทเป็นร้านอาหารภายใต้ฟาร์มเห็ดที่ทางร้านได้นำมาเป็นส่วนผสมหลักของเมนูที่นี่ และด้วยความเคยเปิดเป็นฟาร์มกล้วยไม้มาก่อน ทำให้บริเวณโดยรอบของร้านรอบล้อมไปด้วยแมกไม้สีเขียว รวมถึงต้นไม้ใหญ่ที่ปกคลุมไปทั่วทั้งร้าน ทำให้ตลอดทั้งวัน แม้จะนั่งอยู่ด้านนอกก็แทบไม่เจอแดดเลย       ที่ร้านมีมุมให้เลือกนั่งหลายส่วนไม่ว่าจะเป็นโซนด้านในที่แอร์เย็นฉ่ำ ตกแต่งด้วยผนังอิฐสีส้ม หรือจะเป็นบริเวณสวนด้านนอก ที่มีทั้งในร่ม และศาลากลางไม้ บอกเลยว่านั่งมุมไหนก็สามารถสัมผัสธรรมชาติได้อย่างเต็มที่         ในส่วนเมนูอาหาร ที่ร้านจะเน้นไปที่อาหารฝรั่ง เริ่มกันที่สปาเก็ตตี้ซอสโบโลนีสที่ได้รสชาติซอสมะเขือเทศเข้มข้น ตามมาด้วยพิซซ่าแฮมเห็ดที่ใช้เห็ดจากฟาร์มของทางร้านเอง ทั้งสด อร่อย เป็นเมนูที่ไม่ควรพลาด       ส่วนเมนูทานเล่นก็จะมีซุปเห็ดที่หอมกลิ่นเห็ดขึ้นจมูกเลยทีเดียว หรือจะเป็นผักโขมอบชีสที่ได้รสชาติชีสเน้นๆ เป็นเมนูที่กินได้ทั้งครอบครัว นอกจากนี้ยังมียำสลัดปูอัด และเฟรนฟรายเป็นต้น        ในส่วนของเครื่องดื่มสดชื่นมีเรนโบว์โซดา มัลเบอร์รี่โซดา พีชโซดา อัญชันมะนาวแต่ละเมนูบอกเลยว่าดับกระหายคลายร้อนได้เป็นอย่างดี หรือใครอยากกินไอศกรีมหวานเย็น เราขอแนะนำไอศกรีมลิ้นจี่ ไอศกรีมมะม่วงที่ทางร้านทำเองสไตล์โฮมเมดอีกด้วย          ถือเป็นร้านคาเฟ่บรรยากาศดี ภายใต้บรรยากาศร่มรื่น พร้อมด้วยอาหาร เครื่องดื่ม และขนมแสนอร่อย แถมอยู่ไม่ไกลกรุงเทพแบบนี้ พลาดไม่ได้แล้ว!,ตำบลคลองควาย อำเภอสามโคก ปทุมธานี,https://www.ryoiireview.com/upload/article/202101/1610602538_e89666feb714ab9c3946f28f00c5d8c4.jpg,คาเฟ่
